"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"03/04/2021","AQS","250036001","3","5.2","ug/m3 LC","29","North Adams","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.7022230009403","-73.110414"
"03/05/2021","AQS","250036001","3","1.5","ug/m3 LC","8","North Adams","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.7022230009403","-73.110414"
"03/06/2021","AQS","250036001","3","3.2","ug/m3 LC","18","North Adams","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.7022230009403","-73.110414"
"03/07/2021","AQS","250036001","3","3.2","ug/m3 LC","18","North Adams","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.7022230009403","-73.110414"
"03/08/2021","AQS","250036001","3","5.7","ug/m3 LC","32","North Adams","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.7022230009403","-73.110414"
"03/09/2021","AQS","250036001","3","9","ug/m3 LC","50","North Adams","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.7022230009403","-73.110414"
"03/10/2021","AQS","250036001","3","10.7","ug/m3 LC","54","North Adams","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.7022230009403","-73.110414"
"03/11/2021","AQS","250036001","3","13.2","ug/m3 LC","59","North Adams","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.7022230009403","-73.110414"
"03/12/2021","AQS","250036001","3","2","ug/m3 LC","11","North Adams","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.7022230009403","-73.110414"
"03/13/2021","AQS","250036001","3","1.6","ug/m3 LC","9","North Adams","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.7022230009403","-73.110414"
"03/14/2021","AQS","250036001","3","2.7","ug/m3 LC","15","North Adams","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.7022230009403","-73.110414"
"03/15/2021","AQS","250036001","3","3.3","ug/m3 LC","18","North Adams","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.7022230009403","-73.110414"
"03/16/2021","AQS","250036001","3","4.5","ug/m3 LC","25","North Adams","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.7022230009403","-73.110414"
